id,text,persian,verse,surah,surahName,section,part,prostration,cut_off_letters,page
"4263","وَلَقَدْ آتَیْنَا مُوسَى الْکِتَابَ فَاخْتُلِفَ فِیهِ وَلَوْلَا کَلِمَةٌ سَبَقَتْ مِن رَّبِّکَ لَقُضِیَ بَیْنَهُمْ وَإِنَّهُمْ لَفِی شَکٍّ مِّنْهُ مُرِیب","و ‌به‌ راستی‌ ‌به‌ موسی‌ کتاب‌ [تورات‌] ‌را‌ دادیم‌، ‌پس‌ ‌در‌ ‌آن‌ اختلاف‌ واقع‌ شد و ‌اگر‌ ‌از‌ جانب‌ پروردگارت‌ سخنی‌ [‌از‌ مهلت‌ بخشی‌] نگذشته‌ ‌بود‌، قطعا میان‌ ‌آنها‌ حکم‌ [‌به‌ هلاکت‌] می‌شد، و مسلما ‌آنها‌ ‌در‌ باره‌ی‌ ‌آن‌ دچار شکی‌ سخت‌ هستند","45","41","فصلت","96","24","","","481"
"4264","مَّنْ عَمِلَ صَالِحًا فَلِنَفْسِهِ وَمَنْ أَسَاءَ فَعَلَیْهَا وَمَا رَبُّکَ بِظَلَّامٍ لِّلْعَبِید","هر‌ ‌که‌ کار شایسته‌ کند ‌به‌ سود اوست‌، و ‌هر‌ ‌که‌ بدی‌ کند ‌به‌ زیان‌ اوست‌ و پروردگار تو نسبت‌ ‌به‌ بندگان‌ ستمکار نیست","46","41","فصلت","96","24","","","481"
"4265","إِلَیْهِ یُرَدُّ عِلْمُ السَّاعَةِ وَمَا تَخْرُجُ مِن ثَمَرَاتٍ مِّنْ أَکْمَامِهَا وَمَا تَحْمِلُ مِنْ أُنثَى وَلَا تَضَعُ إِلَّا بِعِلْمِهِ وَیَوْمَ یُنَادِیهِمْ أَیْنَ شُرَکَائِی قَالُوا آذَنَّاکَ مَا مِنَّا مِن شَهِید","علم‌ قیامت‌ تنها ‌به‌ ‌او‌ باز می‌گردد، و میوه‌ها ‌از‌ غلاف‌هایشان‌ بیرون‌ نمی‌آیند و هیچ‌ ماده‌ای‌ باردار نمی‌شود و نمی‌زاید مگر ‌با‌ علم‌ و آگاهی‌ ‌او‌ و روزی‌ ‌که‌ ‌آنها‌ ‌را‌ ندا دهد: شریکان‌ ‌من‌ [‌که‌ می‌پنداشتید] کجایند! گویند: ‌به‌ تو اعلام‌ می‌کنیم‌ ‌که‌ ‌از‌ ‌ما هیچ‌ کس‌ [‌بر‌ شریک‌ داشتن‌ تو] گواه‌ نیست","47","41","فصلت","97","25","","","482"
"4266","وَضَلَّ عَنْهُم مَّا کَانُوا یَدْعُونَ مِن قَبْلُ وَظَنُّوا مَا لَهُم مِّن مَّحِیص","و آنچه‌ پیش‌ ‌از‌ ‌این‌ [‌به‌ خدایی‌] می‌خواندند، ‌از‌ ‌ایشان‌ ناپدید می‌شود، و ‌در‌ می‌یابند ‌که‌ ‌آنها‌ ‌را‌ هیچ‌ راه‌ فراری‌ نیست","48","41","فصلت","97","25","","","482"
"4267","لَّا یَسْأَمُ الْإِنسَانُ مِن دُعَاءِ الْخَیْرِ وَإِن مَّسَّهُ الشَّرُّ فَیَئُوسٌ قَنُوط","انسان‌ ‌از‌ درخواست‌ خیر خسته‌ نمی‌شود، و ‌اگر‌ بدی‌ ‌به‌ ‌او‌ رسد، بسیار مأیوس‌ و دلسرد می‌گردد","49","41","فصلت","97","25","","","482"
"4268","وَلَئِنْ أَذَقْنَاهُ رَحْمَةً مِّنَّا مِن بَعْدِ ضَرَّاءَ مَسَّتْهُ لَیَقُولَنَّ هَذَا لِی وَمَا أَظُنُّ السَّاعَةَ قَائِمَةً وَلَئِن رُّجِعْتُ إِلَى رَبِّی إِنَّ لِی عِندَهُ لَلْحُسْنَى فَلَنُنَبِّئَنَّ الَّذِینَ کَفَرُوا بِمَا عَمِلُوا وَلَنُذِیقَنَّهُم مِّنْ عَذَابٍ غَلِیظ","و ‌اگر‌ ‌پس‌ ‌از‌ رنجی‌ ‌که‌ ‌به‌ ‌او‌ رسیده‌، ‌از‌ جانب‌ ‌خود‌ رحمتی‌ ‌به‌ ‌او‌ بچشانیم‌، قطعا خواهد ‌گفت‌: ‌این‌ حق‌ ‌من‌ ‌است‌، و نپندارم‌ ‌که‌ رستاخیز برپا شود و ‌اگر‌ ‌به‌ سوی‌ پروردگارم‌ بازگردانده‌ شوم‌، حتما [منزلتی‌] خوش‌تر نزد ‌او‌ برایم‌ خواهد ‌بود‌ ‌پس‌ بدون‌ شک‌ کافران‌ ‌را‌ ‌از‌ آنچه‌ انجام‌ داده‌اند آگاه‌ می‌کنیم‌ و حتما آنان‌ ‌را‌ ‌از‌ عذابی‌ سخت‌ می‌چشانیم","50","41","فصلت","97","25","","","482"
"4269","وَإِذَا أَنْعَمْنَا عَلَى الْإِنسَانِ أَعْرَضَ وَنَأَى بِجَانِبِهِ وَإِذَا مَسَّهُ الشَّرُّ فَذُو دُعَاءٍ عَرِیض","و هرگاه‌ ‌به‌ انسان‌ نعمت‌ ارزانی‌ داشتیم‌، روی‌ برتافت‌ و ‌خود‌ ‌را‌ [‌از‌ بندگی‌ ‌خدا‌] کنار کشید، و هرگاه‌ آسیبی‌ بدو رسید دعای‌ دور و درازی‌ داشت","51","41","فصلت","97","25","","","482"
"4270","قُلْ أَرَأَیْتُمْ إِن کَانَ مِنْ عِندِ اللَّهِ ثُمَّ کَفَرْتُم بِهِ مَنْ أَضَلُّ مِمَّنْ هُوَ فِی شِقَاقٍ بَعِید","بگو: ‌به‌ ‌من‌ خبر دهید، ‌اگر‌ [قرآن‌] ‌از‌ نزد ‌خدا‌ ‌باشد‌ و آن‌گاه‌ ‌شما‌ ‌آن‌ ‌را‌ انکار کنید، کیست‌ گمراه‌تر ‌از‌ ‌آن‌ ‌که‌ ‌در‌ مخالفت‌ سختی‌ [‌با‌ ‌آن‌] ‌است","52","41","فصلت","97","25","","","482"
"4271","سَنُرِیهِمْ آیَاتِنَا فِی الْآفَاقِ وَفِی أَنفُسِهِمْ حَتَّى یَتَبَیَّنَ لَهُمْ أَنَّهُ الْحَقُّ أَوَلَمْ یَکْفِ بِرَبِّکَ أَنَّهُ عَلَى کُلِّ شَیْءٍ شَهِید","زودا ‌که‌ آیات‌ قدرت‌ ‌خود‌ ‌را‌ ‌در‌ اطراف‌ [جهان‌] و ‌در‌ جانشان‌ ‌به‌ ‌آنها‌ بنماییم‌، ‌تا‌ برایشان‌ روشن‌ گردد ‌که‌ ‌او‌ حق‌ ‌است‌ آیا کافی‌ نیست‌ ‌که‌ پروردگار تو ‌بر‌ همه‌ چیز شاهد ‌است","53","41","فصلت","97","25","","","482"
"4272","أَلَا إِنَّهُمْ فِی مِرْیَةٍ مِّن لِّقَاءِ رَبِّهِمْ أَلَا إِنَّهُ بِکُلِّ شَیْءٍ مُّحِیط","آگاه‌ باش‌ ‌که‌ ‌آنها‌ ‌از‌ دیدار پروردگارشان‌ ‌در‌ تردیدند آگاه‌ باش‌ ‌که‌ مسلما ‌او‌ ‌به‌ همه‌ چیز احاطه‌ دارد","54","41","فصلت","97","25","","","482"
"4273","حم","حا، میم","1","42","الشورى","97","25","","true","483"
"4274","عسق","عین‌، سین‌، قاف","2","42","الشورى","97","25","","true","483"
"4275","کَذَلِکَ یُوحِی إِلَیْکَ وَإِلَى الَّذِینَ مِن قَبْلِکَ اللَّهُ الْعَزِیزُ الْحَکِیم","این‌ گونه‌ خداوند مقتدر حکیم‌ ‌به‌ تو و ‌به‌ کسانی‌ ‌که‌ پیش‌ ‌از‌ تو بودند وحی‌ می‌کند","3","42","الشورى","97","25","","","483"
"4276","لَهُ مَا فِی السَّمَاوَاتِ وَمَا فِی الْأَرْضِ وَهُوَ الْعَلِیُّ الْعَظِیم","آنچه‌ ‌در‌ آسمان‌ها و آنچه‌ ‌در‌ زمین‌ ‌است‌ ‌از‌ ‌آن‌ اوست‌، و ‌او‌ بلند مرتبه‌ و بزرگ‌ ‌است","4","42","الشورى","97","25","","","483"
"4277","تَکَادُ السَّمَاوَاتُ یَتَفَطَّرْنَ مِن فَوْقِهِنَّ وَالْمَلَائِکَةُ یُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَیَسْتَغْفِرُونَ لِمَن فِی الْأَرْضِ أَلَا إِنَّ اللَّهَ هُوَ الْغَفُورُ الرَّحِیم","نزدیک‌ ‌است‌ آسمان‌ها [‌به‌ خاطر عظمت‌ وحی‌] ‌از‌ فراز یکدیگر بشکافند و فرشتگان‌ ‌به‌ حمد پروردگارشان‌ تسبیح‌ می‌گویند و ‌برای‌ کسانی‌ ‌که‌ ‌در‌ زمینند آمرزش‌ می‌طلبند آگاه‌ باش‌ ‌که‌ بی‌شک‌ خداست‌ ‌که‌ آمرزنده‌ی‌ مهربان‌ ‌است","5","42","الشورى","97","25","","","483"
"4278","وَالَّذِینَ اتَّخَذُوا مِن دُونِهِ أَوْلِیَاءَ اللَّهُ حَفِیظٌ عَلَیْهِمْ وَمَا أَنتَ عَلَیْهِم بِوَکِیل","و ‌خدا‌ مراقب‌ کسانی‌ ‌است‌ ‌که‌ جز ‌او‌ ‌را‌ ولی‌ و سرپرست‌ گرفتند و تو ‌بر‌ ‌آنها‌ و کیل‌ نیستی","6","42","الشورى","97","25","","","483"
"4279","وَکَذَلِکَ أَوْحَیْنَا إِلَیْکَ قُرْآنًا عَرَبِیًّا لِّتُنذِرَ أُمَّ الْقُرَى وَمَنْ حَوْلَهَا وَتُنذِرَ یَوْمَ الْجَمْعِ لَا رَیْبَ فِیهِ فَرِیقٌ فِی الْجَنَّةِ وَفَرِیقٌ فِی السَّعِیر","و بدین‌ سان‌ قرآن‌ عربی‌ ‌را‌ ‌به‌ تو وحی‌ کردیم‌ ‌تا‌ اهل‌ مکه‌ و ‌هر‌ ‌که‌ ‌را‌ پیرامون‌ ‌آن‌ ‌است‌ بیم‌ دهی‌ و ‌از‌ روز گرد آمدن‌ [خلق‌] ‌که‌ تردیدی‌ ‌در‌ ‌آن‌ نیست‌ بترسانی‌ ‌که‌ گروهی‌ ‌در‌ بهشت‌ و گروهی‌ ‌در‌ دوزخند","7","42","الشورى","97","25","","","483"
"4280","وَلَوْ شَاءَ اللَّهُ لَجَعَلَهُمْ أُمَّةً وَاحِدَةً وَلَکِن یُدْخِلُ مَن یَشَاءُ فِی رَحْمَتِهِ وَالظَّالِمُونَ مَا لَهُم مِّن وَلِیٍّ وَلَا نَصِیر","و ‌اگر‌ ‌خدا‌ می‌خواست‌، قطعا ‌آنها‌ ‌را‌ یک‌ امت‌ قرار می‌داد [و همه‌ ‌را‌ ‌به‌ اجبار هدایت‌ می‌کرد] لیکن‌ ‌او‌ [‌آنها‌ ‌را‌ مختار ساخت‌ ‌تا‌] ‌هر‌ ‌که‌ ‌را‌ بخواهد ‌به‌ رحمت‌ خویش‌ درآورد، و ستمگران‌ ‌را‌ هیچ‌ ولی‌ّ و یاوری‌ نیست","8","42","الشورى","97","25","","","483"
"4281","أَمِ اتَّخَذُوا مِن دُونِهِ أَوْلِیَاءَ فَاللَّهُ هُوَ الْوَلِیُّ وَهُوَ یُحْیِی الْمَوْتَى وَهُوَ عَلَى کُلِّ شَیْءٍ قَدِیر","آیا ‌به‌ جای‌ ‌او‌ سرپرستانی‌ ‌برای‌ ‌خود‌ گرفته‌اند! خداست‌ ‌که‌ ولی‌ّ [حقیقی‌] ‌است‌، و اوست‌ ‌که‌ مردگان‌ ‌را‌ زنده‌ می‌کند و هموست‌ ‌که‌ ‌بر‌ ‌هر‌ چیزی‌ تواناست","9","42","الشورى","97","25","","","483"
"4282","وَمَا اخْتَلَفْتُمْ فِیهِ مِن شَیْءٍ فَحُکْمُهُ إِلَى اللَّهِ ذَلِکُمُ اللَّهُ رَبِّی عَلَیْهِ تَوَکَّلْتُ وَإِلَیْهِ أُنِیب","و ‌در‌ باره‌ی‌ ‌هر‌ چه‌ اختلاف‌ کردید، حکمش‌ ‌با‌ خداست‌ ‌این‌ خدای‌ یکتا ‌است‌ ‌که‌ پروردگار ‌من‌ ‌است‌ ‌بر‌ ‌او‌ توکل‌ کرده‌ام‌ و ‌به‌ ‌او‌ روی‌ می‌آورم","10","42","الشورى","97","25","","","483"
"4283","فَاطِرُ السَّمَاوَاتِ وَالْأَرْضِ جَعَلَ لَکُم مِّنْ أَنفُسِکُمْ أَزْوَاجًا وَمِنَ الْأَنْعَامِ أَزْوَاجًا یَذْرَؤُکُمْ فِیهِ لَیْسَ کَمِثْلِهِ شَیْءٌ وَهُوَ السَّمِیعُ الْبَصِیر","خالق‌ آسمان‌ها و زمین‌ ‌است‌ ‌از‌ خودتان‌ ‌برای‌ ‌شما‌ زوج‌هایی‌ پدید آورد، و ‌از‌ چهارپایان‌ نیز جفت‌ها بیافرید ‌شما‌ ‌را‌ ‌در‌ ‌این‌ [زوجیت‌] تکثیر می‌کند چیزی‌ همانند ‌او‌ نیست‌، و اوست‌ شنوای‌ بینا","11","42","الشورى","97","25","","","484"
"4284","لَهُ مَقَالِیدُ السَّمَاوَاتِ وَالْأَرْضِ یَبْسُطُ الرِّزْقَ لِمَن یَشَاءُ وَیَقْدِرُ إِنَّهُ بِکُلِّ شَیْءٍ عَلِیم","کلیدهای‌ آسمان‌ها و زمین‌ ‌از‌ ‌آن‌ اوست‌ ‌برای‌ ‌هر‌ کس‌ بخواهد روزی‌ ‌را‌ گشایش‌ می‌دهد ‌ یا ‌ تنگ‌ می‌گیرد همانا ‌او‌ ‌به‌ ‌هر‌ چیزی‌ آگاه‌ ‌است","12","42","الشورى","97","25","","","484"
"4285","شَرَعَ لَکُم مِّنَ الدِّینِ مَا وَصَّى بِهِ نُوحًا وَالَّذِی أَوْحَیْنَا إِلَیْکَ وَمَا وَصَّیْنَا بِهِ إِبْرَاهِیمَ وَمُوسَى وَعِیسَى أَنْ أَقِیمُوا الدِّینَ وَلَا تَتَفَرَّقُوا فِیهِ کَبُرَ عَلَى الْمُشْرِکِینَ مَا تَدْعُوهُمْ إِلَیْهِ اللَّهُ یَجْتَبِی إِلَیْهِ مَن یَشَاءُ وَیَهْدِی إِلَیْهِ مَن یُنِیب","برای‌ ‌شما‌ ‌از‌ [احکام‌] دین‌ همان‌ ‌را‌ تشریع‌ کرد ‌که‌ ‌به‌ نوح‌ توصیه‌ کرده‌ ‌بود‌، و [نیز] آنچه‌ ‌را‌ ‌به‌ تو وحی‌ کردیم‌ و آنچه‌ ‌را‌ ‌که‌ ‌به‌ ابراهیم‌ و موسی‌ و عیسی‌ توصیه‌ نمودیم‌ ‌که‌ دین‌ ‌را‌ برپا دارید و ‌در‌ ‌آن‌ تفرقه‌ نکنید ‌بر‌ مشرکان‌ آنچه‌ بدان‌ دعوتشان‌ می‌کنی‌، گران‌ ‌است‌ [و ‌از‌ توحید رویگردانند] ‌خدا‌ ‌هر‌ ‌که‌ ‌را‌ بخواهد ‌به‌ سوی‌ ‌خود‌ ‌بر‌ می‌گزیند و ‌هر‌ ‌که‌ ‌را‌ [‌به‌ ‌خدا‌] روی‌ آورد ‌به‌ سوی‌ ‌خود‌ هدایت‌ می‌کند","13","42","الشورى","97","25","","","484"
"4286","وَمَا تَفَرَّقُوا إِلَّا مِن بَعْدِ مَا جَاءَهُمُ الْعِلْمُ بَغْیًا بَیْنَهُمْ وَلَوْلَا کَلِمَةٌ سَبَقَتْ مِن رَّبِّکَ إِلَى أَجَلٍ مُّسَمًّى لَّقُضِیَ بَیْنَهُمْ وَإِنَّ الَّذِینَ أُورِثُوا الْکِتَابَ مِن بَعْدِهِمْ لَفِی شَکٍّ مِّنْهُ مُرِیب","و ‌آنها‌ اختلاف‌ نکردند مگر ‌پس‌ ‌از‌ ‌آن‌ ‌که‌ علم‌ برایشان‌ آمد [‌آن‌ ‌هم‌] ‌به‌ صرف‌ حسد [و برتری‌ جویی‌] ‌که‌ میانشان‌ ‌بود‌ و ‌اگر‌ سخنی‌ ‌از‌ پروردگارت‌ ‌بر‌ ‌این‌ نگذشته‌ ‌بود‌ ‌که‌ ‌تا‌ مدتی‌ معین‌ [مهلت‌ داده‌ شوند] قطعا میانشان‌ حکم‌ [‌به‌ هلاک‌] می‌شد و کسانی‌ ‌که‌ ‌بعد‌ ‌از‌ ‌آنها‌ کتاب‌ [تورات‌] ‌را‌ وارث‌ شدند، واقعا ‌در‌ باره‌ی‌ ‌آن‌ سخت‌ ‌به‌ شک‌ و تردید افتادند","14","42","الشورى","97","25","","","484"
"4287","فَلِذَلِکَ فَادْعُ وَاسْتَقِمْ کَمَا أُمِرْتَ وَلَا تَتَّبِعْ أَهْوَاءَهُمْ وَقُلْ آمَنتُ بِمَا أَنزَلَ اللَّهُ مِن کِتَابٍ وَأُمِرْتُ لِأَعْدِلَ بَیْنَکُمُ اللَّهُ رَبُّنَا وَرَبُّکُمْ لَنَا أَعْمَالُنَا وَلَکُمْ أَعْمَالُکُمْ لَا حُجَّةَ بَیْنَنَا وَبَیْنَکُمُ اللَّهُ یَجْمَعُ بَیْنَنَا وَإِلَیْهِ الْمَصِیر","پس‌ ‌برای‌ ‌این‌ [دین‌ اسلام‌] دعوت‌ کن‌، و همان‌ گونه‌ ‌که‌ دستور یافته‌ای‌ پایداری‌ کن‌ و ‌از‌ هوس‌های‌ ‌آنها‌ پیروی‌ مکن‌ و بگو: [‌من‌] ‌به‌ ‌هر‌ کتابی‌ ‌که‌ ‌خدا‌ نازل‌ کرده‌ ایمان‌ آورده‌ام‌ و مأمور شده‌ام‌ میان‌ ‌شما‌ ‌به‌ عدالت‌ حکم‌ کنم‌ خداوند [یگانه‌] پروردگار ‌ما و پروردگار شماست‌ اعمال‌ ‌ما ‌از‌ ‌آن‌ ‌ما و اعمال‌ ‌شما‌ ‌از‌ ‌آن‌ شماست‌ [دیگر] هیچ‌ بحث‌ و جدلی‌ میان‌ ‌ما و ‌شما‌ نیست‌ خداوند ‌ما ‌را‌ جمع‌ می‌کند و سر انجام‌ [کارها] ‌به‌ سوی‌ اوست","15","42","الشورى","97","25","","","484"
